1,69,4762
1,70,4901
1,71,5042
1,72,5185
1,73,5330
1,74,5477
1,75,5626
1,76,5777
1,77,5930
1,78,6085
1,79,6242
1,80,6401
1,81,6562
1,82,6725
1,83,6890
1,84,7057
1,85,7226
1,86,7397
1,87,7570
1,88,7745
1,89,7922
1,90,8101
1,91,8282
1,92,8465
1,93,8650
1,94,8837
1,95,9026
1,96,9217
1,97,9410
1,98,9605
1,99,9802
2,0,4
2,1,5
2,2,8
2,3,13
2,4,20
2,5,29
2,6,40
2,7,53
2,8,68
2,9,85
2,10,104
2,11,125
2,12,148
2,13,173
2,14,200
2,15,229
2,16,260
2,17,293
2,18,328
2,19,365
2,20,404
2,21,445
2,22,488
2,23,533
2,24,580
2,25,629
2,26,680
2,27,733
2,28,788
2,29,845
2,30,904
2,31,965
2,32,1028
2,33,1093
2,34,1160
2,35,1229
2,36,1300
2,37,1373
2,38,1448
2,39,1525
2,40,1604
2,41,1685
2,42,1768
2,43,1853
2,44,1940
2,45,2029
2,46,2120
2,47,2213
2,48,2308
2,49,2405
2,50,2504
2,51,2605
2,52,2708
2,53,2813
2,54,2920
2,55,3029
2,56,3140
2,57,3253
2,58,3368
2,59,3485
2,60,3604
2,61,3725
2,62,3848
2,63,3973
2,64,4100
2,65,4229
2,66,4360
2,67,4493
2,68,4628
2,69,4765
2,70,4904
2,71,5045
2,72,5188
2,73,5333
2,74,5480
2,75,5629
2,76,5780
2,77,5933
2,78,6088
2,79,6245
2,80,6404
2,81,6565
2,82,6728
2,83,6893
2,84,7060
2,85,7229
2,86,7400
2,87,7573
2,88,7748
2,89,7925
2,90,8104
2,91,8285
2,92,8468
2,93,8653
2,94,8840
2,95,9029
2,96,9220
2,97,9413
2,98,9608
2,99,9805
3,0,9
3,1,10
3,2,13
3,3,18
3,4,25
3,5,34
3,6,45
3,7,58
3,8,73
3,9,90
3,10,109
3,11,130
3,12,153
3,13,178
3,14,205
3,15,234
3,16,265
3,17,298
3,18,333
3,19,370
3,20,409
3,21,450
3,22,493
3,23,538
3,24,585
3,25,634
3,26,685
3,27,738
3,28,793
3,29,850
3,30,909
3,31,970
3,32,1033
3,33,1098
3,34,1165
3,35,1234
3,36,1305
3,37,1378
3,38,1453
3,39,1530
3,40,1609
3,41,1690
3,42,1773
3,43,1858
3,44,1945
3,45,2034
3,46,2125
3,47,2218
3,48,2313
3,49,2410
3,50,2509
3,51,2610
3,52,2713
3,53,2818
3,54,2925
3,55,3034
3,56,3145
3,57,3258
3,58,3373
3,59,3490
3,60,3609
3,61,3730
3,62,3853
3,63,3978
3,64,4105
3,65,4234
3,66,4365
3,67,4498
3,68,4633
3,69,4770
3,70,4909
3,71,5050
3,72,5193
3,73,5338
3,74,5485
3,75,5634
3,76,5785
3,77,5938
3,78,6093
3,79,6250
3,80,6409
3,81,6570
3,82,6733
3,83,6898
3,84,7065
3,85,7234
3,86,7405
3,87,7578
3,88,7753
3,89,7930
3,90,8109
3,91,8290
3,92,8473
3,93,8658
3,94,8845
3,95,9034
3,96,9225
3,97,9418
3,98,9613
3,99,9810
4,0,16
4,1,17
4,2,20
4,3,25
4,4,32
4,5,41
4,6,52
4,7,65
4,8,80
4,9,97
4,10,116
4,11,137
4,12,160
4,13,185
4,14,212
4,15,241
4,16,272
4,17,305
4,18,340
4,19,377
4,20,416
4,21,457
4,22,500
4,23,545
4,24,592
4,25,641
4,26,692
4,27,745
4,28,800
4,29,857
4,30,916
4,31,977
4,32,1040
4,33,1105
4,34,1172
4,35,1241
4,36,1312
4,37,1385
4,38,1460
4,39,1537
4,40,1616
4,41,1697
4,42,1780
4,43,1865
4,44,1952
4,45,2041
4,46,2132
4,47,2225
4,48,2320
4,49,2417
4,50,2516
4,51,2617
4,52,2720
4,53,2825
4,54,2932
4,55,3041
4,56,3152
4,57,3265
4,58,3380
4,59,3497
4,60,3616
4,61,3737
4,62,3860
4,63,3985
4,64,4112
4,65,4241
4,66,4372
4,67,4505
4,68,4640
4,69,4777
4,70,4916
4,71,5057
4,72,5200
4,73,5345
4,74,5492
4,75,5641
4,76,5792
4,77,5945
4,78,6100
4,79,6257
4,80,6416
4,81,6577
4,82,6740
4,83,6905
4,84,7072
4,85,7241
4,86,7412
4,87,7585
4,88,7760
4,89,7937
4,90,8116
4,91,8297
4,92,8480
4,93,8665
4,94,8852
4,95,9041
4,96,9232
4,97,9425
4,98,9620
4,99,9817
5,0,25
5,1,26
5,2,29
5,3,34
5,4,41
5,5,50
5,6,61
5,7,74
5,8,89
5,9,106
5,10,125
5,11,146
5,12,169
5,13,194
5,14,221
5,15,250
5,16,281
5,17,314
5,18,349
5,19,386
5,20,425
5,21,466
5,22,509
5,23,554
5,24,601
5,25,650
5,26,701
5,27,754
5,28,809
5,29,866
5,30,925
5,31,986
5,32,1049
5,33,1114
5,34,1181
5,35,1250
5,36,1321
5,37,1394
5,38,1469
5,39,1546
5,40,1625
5,41,1706
5,42,1789
5,43,1874
5,44,1961
5,45,2050
5,46,2141
5,47,2234
5,48,2329
5,49,2426
5,50,2525
5,51,2626
5,52,2729
5,53,2834
5,54,2941
5,55,3050
5,56,3161
5,57,3274
5,58,3389
5,59,3506
5,60,3625
5,61,3746
5,62,3869
5,63,3994
5,64,4121
5,65,4250
5,66,4381
5,67,4514
5,68,4649
5,69,4786
5,70,4925
5,71,5066
5,72,5209
5,73,5354
5,74,5501
5,75,5650
5,76,5801
5,77,5954
5,78,6109
5,79,6266
5,80,6425
5,81,6586
5,82,6749
5,83,6914
5,84,7081
5,85,7250
5,86,7421
5,87,7594
5,88,7769
5,89,7946
5,90,8125
5,91,8306
5,92,8489
5,93,8674
5,94,8861
5,95,9050
5,96,9241
5,97,9434
5,98,9629
5,99,9826
6,0,36
6,1,37
6,2,40
6,3,45
6,4,52
6,5,61
6,6,72
6,7,85
6,8,100
6,9,117
6,10,136
6,11,157
6,12,180
6,13,205
6,14,232
6,15,261
6,16,292
6,17,325
6,18,360
6,19,397
6,20,436
6,21,477
6,22,520
6,23,565
6,24,612
6,25,661
6,26,712
6,27,765
6,28,820
6,29,877
6,30,936
6,31,997
6,32,1060
6,33,1125
6,34,1192
6,35,1261
6,36,1332
6,37,1405
6,38,1480
6,39,1557
6,40,1636
6,41,1717
6,42,1800
6,43,1885
6,44,1972
6,45,2061
6,46,2152
6,47,2245
6,48,2340
6,49,2437
6,50,2536
6,51,2637
6,52,2740
6,53,2845
6,54,2952
6,55,3061
6,56,3172
6,57,3285
6,58,3400
6,59,3517
6,60,3636
6,61,3757
6,62,3880
6,63,4005
6,64,4132
6,65,4261
6,66,4392
6,67,4525
6,68,4660
6,69,4797
6,70,4936
6,71,5077
6,72,5220
6,73,5365
6,74,5512
6,75,5661
6,76,5812
6,77,5965
6,78,6120
6,79,6277
6,80,6436
6,81,6597
6,82,6760
6,83,6925
6,84,7092
6,85,7261
6,86,7432
6,87,7605
6,88,7780
6,89,7957
6,90,8136
6,91,8317
6,92,8500
6,93,8685
6,94,8872
6,95,9061
6,96,9252
6,97,9445
6,98,9640
6,99,9837
7,0,49
7,1,50
7,2,53
7,3,58
7,4,65
7,5,74
7,6,85
7,7,98
7,8,113
7,9,130
7,10,149
7,11,170
7,12,193
7,13,218
7,14,245
7,15,274
7,16,305
7,17,338
7,18,373
7,19,410
7,20,449
7,21,490
7,22,533
7,23,578
7,24,625
7,25,674
7,26,725
7,27,778
7,28,833
7,29,890
7,30,949
7,31,1010
7,32,1073
7,33,1138
7,34,1205
7,35,1274
7,36,1345
7,37,1418
7,38,1493
7,39,1570
7,40,1649
7,41,1730
7,42,1813
7,43,1898
7,44,1985
7,45,2074
7,46,2165
7,47,2258
7,48,2353
7,49,2450
7,50,2549
7,51,2650
7,52,2753
7,53,2858
7,54,2965
7,55,3074
7,56,3185
7,57,3298
7,58,3413
7,59,3530
7,60,3649
7,61,3770
7,62,3893
7,63,4018
7,64,4145
7,65,4274
7,66,4405
7,67,4538
7,68,4673
7,69,4810
7,70,4949
7,71,5090
7,72,5233
7,73,5378
7,74,5525
7,75,5674
7,76,5825
7,77,5978
7,78,6133
7,79,6290
7,80,6449
7,81,6610
7,82,6773
7,83,6938
7,84,7105
7,85,7274
7,86,7445
7,87,7618
7,88,7793
7,89,7970
7,90,8149
7,91,8330
7,92,8513
7,93,8698
7,94,8885
7,95,9074
7,96,9265
7,97,9458
7,98,9653
7,99,9850
8,0,64
8,1,65
8,2,68
8,3,73
8,4,80
8,5,89
8,6,100
8,7,113
8,8,128
8,9,145
8,10,164
8,11,185
8,12,208
8,13,233
8,14,260
8,15,289
8,16,320
8,17,353
8,18,388
8,19,425
8,20,464
8,21,505
8,22,548
8,23,593
8,24,640
8,25,689
8,26,740
8,27,793
8,28,848
8,29,905
8,30,964
8,31,1025
8,32,1088
8,33,1153
8,34,1220
8,35,1289
8,36,1360
8,37,1433
8,38,1508
8,39,1585
8,40,1664
8,41,1745
8,42,1828
8,43,1913
8,44,2000
8,45,2089
8,46,2180
8,47,2273
8,48,2368
8,49,2465
8,50,2564
8,51,2665
8,52,2768
8,53,2873
8,54,2980
8,55,3089
8,56,3200
8,57,3313
8,58,3428
8,59,3545
8,60,3664
8,61,3785
8,62,3908
8,63,4033
8,64,4160
8,65,4289
8,66,4420
8,67,4553
8,68,4688
8,69,4825
8,70,4964
8,71,5105
8,72,5248
8,73,5393
8,74,5540
8,75,5689
8,76,5840
8,77,5993
8,78,6148
8,79,6305
8,80,6464
8,81,6625
8,82,6788
8,83,6953
8,84,7120
8,85,7289
8,86,7460
8,87,7633
8,88,7808
8,89,7985
8,90,8164
8,91,8345
8,92,8528
8,93,8713
8,94,8900
8,95,9089
8,96,9280
8,97,9473
8,98,9668
8,99,9865
9,0,81
9,1,82
9,2,85
9,3,90
9,4,97
9,5,106
9,6,117
9,7,130
9,8,145
9,9,162
9,10,181
9,11,202
9,12,225
9,13,250
9,14,277
9,15,306
9,16,337
9,17,370
9,18,405
9,19,442
9,20,481
9,21,522
9,22,565
9,23,610
9,24,657
9,25,706
9,26,757
9,27,810
9,28,865
9,29,922
9,30,981
9,31,1042
9,32,1105
9,33,1170
9,34,1237
9,35,1306
9,36,1377
9,37,1450
9,38,1525
9,39,1602
9,40,1681
9,41,1762
9,42,1845
9,43,1930
9,44,2017
9,45,2106
9,46,2197
9,47,2290
9,48,2385
9,49,2482
9,50,2581
9,51,2682
9,52,2785
9,53,2890
9,54,2997
9,55,3106
9,56,3217
9,57,3330
9,58,3445
9,59,3562
9,60,3681
9,61,3802
9,62,3925
9,63,4050
9,64,4177
9,65,4306
9,66,4437
9,67,4570
9,68,4705
9,69,4842
9,70,4981
9,71,5122
9,72,5265
9,73,5410
9,74,5557
9,75,5706
9,76,5857
9,77,6010
9,78,6165
9,79,6322
9,80,6481
9,81,6642
9,82,6805
9,83,6970
9,84,7137
9,85,7306
9,86,7477
9,87,7650
9,88,7825
9,89,8002
9,90,8181
9,91,8362
9,92,8545
9,93,8730
9,94,8917
9,95,9106
9,96,9297
9,97,9490
9,98,9685
9,99,9882
10,0,100
10,1,101
10,2,104
10,3,109
10,4,116
10,5,125
10,6,136
10,7,149
10,8,164
10,9,181
10,10,200
10,11,221
10,12,244
10,13,269
10,14,296
10,15,325
10,16,356
10,17,389
10,18,424
10,19,461
10,20,500
10,21,541
10,22,584
10,23,629
10,24,676
10,25,725
10,26,776
10,27,829
10,28,884
10,29,941
10,30,1000
10,31,1061
10,32,1124
10,33,1189
10,34,1256
10,35,1325
10,36,1396
10,37,1469
10,38,1544
10,39,1621
10,40,1700
10,41,1781
10,42,1864
10,43,1949
10,44,2036
10,45,2125
10,46,2216
10,47,2309
10,48,2404
10,49,2501
10,50,2600
10,51,2701
10,52,2804
10,53,2909
10,54,3016
10,55,3125
10,56,3236
10,57,3349
10,58,3464
10,59,3581
10,60,3700
10,61,3821
10,62,3944
10,63,4069
10,64,4196
10,65,4325
10,66,4456
10,67,4589
10,68,4724
10,69,4861
10,70,5000
10,71,5141
10,72,5284
10,73,5429
10,74,5576
10,75,5725
10,76,5876
10,77,6029
10,78,6184
10,79,6341
10,80,6500
10,81,6661
10,82,6824
10,83,6989
10,84,7156
10,85,7325
10,86,7496
10,87,7669
10,88,7844
10,89,8021
10,90,8200
10,91,8381
10,92,8564
10,93,8749
10,94,8936
10,95,9125
10,96,9316
10,97,9509
10,98,9704
10,99,9901
11,0,121
11,1,122
11,2,125
11,3,130
11,4,137
11,5,146
11,6,157
11,7,170
11,8,185
11,9,202
11,10,221
11,11,242
11,12,265
11,13,290
11,14,317
11,15,346
11,16,377
11,17,410
11,18,445
11,19,482
11,20,521
11,21,562
11,22,605
11,23,650
11,24,697
11,25,746
11,26,797
11,27,850
11,28,905
11,29,962
11,30,1021
11,31,1082
11,32,1145
11,33,1210
11,34,1277
11,35,1346
11,36,1417
11,37,1490
11,38,1565
11,39,1642
11,40,1721
11,41,1802
11,42,1885
11,43,1970
11,44,2057
11,45,2146
11,46,2237
11,47,2330
11,48,2425
11,49,2522
11,50,2621
11,51,2722
11,52,2825
11,53,2930
11,54,3037
11,55,3146
11,56,3257
11,57,3370
11,58,3485
11,59,3602
11,60,3721
11,61,3842
11,62,3965
11,63,4090
11,64,4217
11,65,4346
11,66,4477
11,67,4610
11,68,4745
11,69,4882
11,70,5021
11,71,5162
11,72,5305
11,73,5450
11,74,5597
11,75,5746
11,76,5897
11,77,6050
11,78,6205
11,79,6362
11,80,6521
11,81,6682
11,82,6845
11,83,7010
11,84,7177
11,85,7346
11,86,7517
11,87,7690
11,88,7865
11,89,8042
11,90,8221
11,91,8402
11,92,8585
11,93,8770
11,94,8957
11,95,9146
11,96,9337
11,97,9530
11,98,9725
11,99,9922
12,0,144
12,1,145
12,2,148
12,3,153
12,4,160
12,5,169
12,6,180
12,7,193
12,8,208
12,9,225
12,10,244
12,11,265
12,12,288
12,13,313
12,14,340
12,15,369
12,16,400
12,17,433
12,18,468
12,19,505
12,20,544
12,21,585
12,22,628
12,23,673
12,24,720
12,25,769
12,26,820
12,27,873
12,28,928
12,29,985
12,30,1044
12,31,1105
12,32,1168
12,33,1233
12,34,1300
12,35,1369
12,36,1440
12,37,1513
12,38,1588
12,39,1665
12,40,1744
12,41,1825
12,42,1908
12,43,1993
12,44,2080
12,45,2169
12,46,2260
12,47,2353
12,48,2448
12,49,2545
12,50,2644
12,51,2745
12,52,2848
12,53,2953
12,54,3060
12,55,3169
12,56,3280
12,57,3393
12,58,3508
12,59,3625
12,60,3744
12,61,3865
12,62,3988
12,63,4113
12,64,4240
12,65,4369
12,66,4500
12,67,4633
12,68,4768
12,69,4905
12,70,5044
12,71,5185
12,72,5328
12,73,5473
12,74,5620
12,75,5769
12,76,5920
12,77,6073
12,78,6228
12,79,6385
12,80,6544
12,81,6705
12,82,6868
12,83,7033
12,84,7200
12,85,7369
12,86,7540
12,87,7713
12,88,7888
12,89,8065
12,90,8244
12,91,8425
12,92,8608
12,93,8793
12,94,8980
12,95,9169
12,96,9360
12,97,9553
12,98,9748
12,99,9945
13,0,169
13,1,170
13,2,173
13,3,178
13,4,185
13,5,194
13,6,205
13,7,218
13,8,233
13,9,250
13,10,269
13,11,290
13,12,313
13,13,338
13,14,365
13,15,394
13,16,425
13,17,458
13,18,493
13,19,530
13,20,569
13,21,610
13,22,653
13,23,698
13,24,745
13,25,794
13,26,845
13,27,898
13,28,953
13,29,1010
13,30,1069
13,31,1130
13,32,1193
13,33,1258
13,34,1325
13,35,1394
13,36,1465
13,37,1538
13,38,1613
13,39,1690
13,40,1769
13,41,1850
13,42,1933
13,43,2018
13,44,2105
13,45,2194
13,46,2285
13,47,2378
13,48,2473
13,49,2570
13,50,2669
13,51,2770
13,52,2873
13,53,2978
13,54,3085
13,55,3194
13,56,3305
13,57,3418
13,58,3533
13,59,3650
13,60,3769
13,61,3890
13,62,4013
13,63,4138
13,64,4265
13,65,4394
13,66,4525
13,67,4658
13,68,4793
13,69,4930
13,70,5069
13,71,5210
13,72,5353
13,73,5498
13,74,5645
13,75,5794
13,76,5945
13,77,6098
13,78,6253
13,79,6410
13,80,6569
13,81,6730
13,82,6893
13,83,7058
13,84,7225
13,85,7394
13,86,7565
13,87,7738
13,88,7913
13,89,8090
13,90,8269
13,91,8450
13,92,8633
13,93,8818
13,94,9005
13,95,9194
13,96,9385
13,97,9578
13,98,9773
13,99,9970
14,0,196
14,1,197
14,2,200
14,3,205
14,4,212
14,5,221
14,6,232
14,7,245
14,8,260
14,9,277
14,10,296
14,11,317
14,12,340
14,13,365
14,14,392
14,15,421
14,16,452
14,17,485
14,18,520
14,19,557
14,20,596
14,21,637
14,22,680
14,23,725
14,24,772
14,25,821
14,26,872
14,27,925
14,28,980
14,29,1037
14,30,1096
14,31,1157
14,32,1220
14,33,1285
14,34,1352
14,35,1421
14,36,1492
14,37,1565
14,38,1640
14,39,1717
14,40,1796
14,41,1877
14,42,1960
14,43,2045
14,44,2132
14,45,2221
14,46,2312
14,47,2405
14,48,2500
14,49,2597
14,50,2696
14,51,2797
14,52,2900
14,53,3005
14,54,3112
14,55,3221
14,56,3332
14,57,3445
14,58,3560
14,59,3677
14,60,3796
14,61,3917
14,62,4040
14,63,4165
14,64,4292
14,65,4421
14,66,4552
14,67,4685
14,68,4820
14,69,4957
14,70,5096
14,71,5237
14,72,5380
14,73,5525
14,74,5672
14,75,5821
14,76,5972
14,77,6125
14,78,6280
14,79,6437
14,80,6596
14,81,6757
14,82,6920
14,83,7085
14,84,7252
14,85,7421
14,86,7592
14,87,7765
14,88,7940
14,89,8117
14,90,8296
14,91,8477
14,92,8660
14,93,8845
14,94,9032
14,95,9221
14,96,9412
14,97,9605
14,98,9800
14,99,9997
15,0,225
15,1,226
15,2,229
15,3,234
15,4,241
15,5,250
15,6,261
15,7,274
15,8,289
15,9,306
15,10,325
15,11,346
15,12,369
15,13,394
15,14,421
15,15,450
15,16,481
15,17,514
15,18,549
15,19,586
15,20,625
15,21,666
15,22,709
15,23,754
15,24,801
15,25,850
15,26,901
15,27,954
15,28,1009
15,29,1066
15,30,1125
15,31,1186
15,32,1249
15,33,1314
15,34,1381
15,35,1450
15,36,1521
15,37,1594
15,38,1669
15,39,1746
15,40,1825
15,41,1906
15,42,1989
15,43,2074
15,44,2161
15,45,2250
15,46,2341
15,47,2434
15,48,2529
15,49,2626
15,50,2725
15,51,2826
15,52,2929
15,53,3034
15,54,3141
15,55,3250
15,56,3361
15,57,3474
15,58,3589
15,59,3706
15,60,3825
15,61,3946
15,62,4069
15,63,4194
15,64,4321
15,65,4450
15,66,4581
15,67,4714
15,68,4849
15,69,4986
15,70,5125
15,71,5266
15,72,5409
15,73,5554
15,74,5701
15,75,5850
15,76,6001
15,77,6154
15,78,6309
15,79,6466
15,80,6625
15,81,6786
15,82,6949
15,83,7114
15,84,7281
15,85,7450
15,86,7621
15,87,7794
15,88,7969
15,89,8146
15,90,8325
15,91,8506
15,92,8689
15,93,8874
15,94,9061
15,95,9250
15,96,9441
15,97,9634
15,98,9829
15,99,10026
16,0,256
16,1,257
16,2,260
16,3,265
16,4,272
16,5,281
16,6,292
16,7,305
16,8,320
16,9,337
16,10,356
16,11,377
16,12,400
16,13,425
16,14,452
16,15,481
16,16,512
16,17,545
16,18,580
16,19,617
16,20,656
16,21,697
16,22,740
16,23,785
16,24,832
16,25,881
16,26,932
16,27,985
16,28,1040
16,29,1097
16,30,1156
16,31,1217
16,32,1280
16,33,1345
16,34,1412
16,35,1481
16,36,1552
16,37,1625
16,38,1700
16,39,1777
16,40,1856
16,41,1937
16,42,2020
16,43,2105
16,44,2192
16,45,2281
16,46,2372
16,47,2465
16,48,2560
16,49,2657
16,50,2756
16,51,2857
16,52,2960
16,53,3065
16,54,3172
16,55,3281
16,56,3392
16,57,3505
16,58,3620
16,59,3737
16,60,3856
16,61,3977
16,62,4100
16,63,4225
16,64,4352
16,65,4481
16,66,4612
16,67,4745
16,68,4880
16,69,5017
16,70,5156
16,71,5297
16,72,5440
16,73,5585
16,74,5732
16,75,5881
16,76,6032
16,77,6185
16,78,6340
16,79,6497
16,80,6656
16,81,6817
16,82,6980
16,83,7145
16,84,7312
16,85,7481
16,86,7652
16,87,7825
16,88,8000
16,89,8177
16,90,8356
16,91,8537
16,92,8720
16,93,8905
16,94,9092
16,95,9281
16,96,9472
16,97,9665
16,98,9860
16,99,10057
17,0,289
17,1,290
17,2,293
17,3,298
17,4,305
17,5,314
17,6,325
17,7,338
17,8,353
17,9,370
17,10,389
17,11,410
17,12,433
17,13,458
17,14,485
17,15,514
17,16,545
17,17,578
17,18,613
17,19,650
17,20,689
17,21,730
17,22,773
17,23,818
17,24,865
17,25,914
17,26,965
17,27,1018
17,28,1073
17,29,1130
17,30,1189
17,31,1250
17,32,1313
17,33,1378
17,34,1445
17,35,1514
17,36,1585
17,37,1658
17,38,1733
17,39,1810
17,40,1889
17,41,1970
17,42,2053
17,43,2138
17,44,2225
17,45,2314
17,46,2405
17,47,2498
17,48,2593
17,49,2690
17,50,2789
17,51,2890
17,52,2993
17,53,3098
17,54,3205
17,55,3314
17,56,3425
17,57,3538
17,58,3653
17,59,3770
17,60,3889
17,61,4010
17,62,4133
17,63,4258
17,64,4385
17,65,4514
17,66,4645
17,67,4778
17,68,4913
17,69,5050
17,70,5189
17,71,5330
17,72,5473
17,73,5618
17,74,5765
17,75,5914
17,76,6065
17,77,6218
17,78,6373
17,79,6530
17,80,6689
17,81,6850
17,82,7013
17,83,7178
17,84,7345
17,85,7514
17,86,7685
17,87,7858
17,88,8033
17,89,8210
17,90,8389
17,91,8570
17,92,8753
17,93,8938
17,94,9125
17,95,9314
17,96,9505
17,97,9698
17,98,9893
17,99,10090
18,0,324
18,1,325
18,2,328
18,3,333
18,4,340
18,5,349
18,6,360
18,7,373
18,8,388
18,9,405
18,10,424
18,11,445
18,12,468
18,13,493
18,14,520
18,15,549
18,16,580
18,17,613
18,18,648
18,19,685
18,20,724
18,21,765
18,22,808
18,23,853
18,24,900
18,25,949
18,26,1000
18,27,1053
18,28,1108
18,29,1165
18,30,1224
18,31,1285
18,32,1348
18,33,1413
18,34,1480
18,35,1549
18,36,1620
18,37,1693
18,38,1768
18,39,1845
18,40,1924
18,41,2005
18,42,2088
18,43,2173
18,44,2260
18,45,2349
18,46,2440
18,47,2533
18,48,2628
18,49,2725
18,50,2824
18,51,2925
18,52,3028
18,53,3133
18,54,3240
18,55,3349
18,56,3460
18,57,3573
18,58,3688
18,59,3805
18,60,3924
18,61,4045
18,62,4168
18,63,4293
18,64,4420
18,65,4549
18,66,4680
18,67,4813
18,68,4948
18,69,5085
18,70,5224
18,71,5365
18,72,5508
18,73,5653
18,74,5800
18,75,5949
18,76,6100
18,77,6253
18,78,6408
18,79,6565
18,80,6724
18,81,6885
18,82,7048
18,83,7213
18,84,7380
18,85,7549
18,86,7720
18,87,7893
18,88,8068
18,89,8245
18,90,8424
18,91,8605
18,92,8788
18,93,8973
18,94,9160
18,95,9349
18,96,9540
18,97,9733
18,98,9928
18,99,10125
19,0,361
19,1,362
19,2,365
19,3,370
19,4,377
19,5,386
19,6,397
19,7,410
19,8,425
19,9,442
19,10,461
19,11,482
19,12,505
19,13,530
19,14,557
19,15,586
19,16,617
19,17,650
19,18,685
19,19,722
19,20,761
19,21,802
19,22,845
19,23,890
19,24,937
19,25,986
19,26,1037
19,27,1090
19,28,1145
19,29,1202
19,30,1261
19,31,1322
19,32,1385
19,33,1450
19,34,1517
19,35,1586
19,36,1657
19,37,1730
19,38,1805
19,39,1882
19,40,1961
19,41,2042
19,42,2125
19,43,2210
19,44,2297
19,45,2386
19,46,2477
19,47,2570
19,48,2665
19,49,2762
19,50,2861
19,51,2962
19,52,3065
19,53,3170
19,54,3277
19,55,3386
19,56,3497
19,57,3610
19,58,3725
19,59,3842
19,60,3961
19,61,4082
19,62,4205
19,63,4330
19,64,4457
19,65,4586
19,66,4717
19,67,4850
19,68,4985
19,69,5122
19,70,5261
19,71,5402
19,72,5545
19,73,5690
19,74,5837
19,75,5986
19,76,6137
19,77,6290
19,78,6445
19,79,6602
19,80,6761
19,81,6922
19,82,7085
19,83,7250
19,84,7417
19,85,7586
19,86,7757
19,87,7930
19,88,8105
19,89,8282
19,90,8461
19,91,8642
19,92,8825
19,93,9010
19,94,9197
19,95,9386
19,96,9577
19,97,9770
19,98,9965
19,99,10162
20,0,400
20,1,401
20,2,404
20,3,409
20,4,416
20,5,425
20,6,436
20,7,449
20,8,464
20,9,481
20,10,500
20,11,521
20,12,544
20,13,569
20,14,596
20,15,625
20,16,656
20,17,689
20,18,724
20,19,761
20,20,800
20,21,841
20,22,884
20,23,929
20,24,976
20,25,1025
20,26,1076
20,27,1129
20,28,1184
20,29,1241
20,30,1300
20,31,1361
20,32,1424
20,33,1489
20,34,1556
20,35,1625
20,36,1696
20,37,1769
20,38,1844
20,39,1921
20,40,2000
20,41,2081
20,42,2164
20,43,2249
20,44,2336
20,45,2425
20,46,2516
20,47,2609
20,48,2704
20,49,2801
20,50,2900
20,51,3001
20,52,3104
20,53,3209
20,54,3316
20,55,3425
20,56,3536
20,57,3649
20,58,3764
20,59,3881
20,60,4000
20,61,4121
20,62,4244
20,63,4369
20,64,4496
20,65,4625
20,66,4756
20,67,4889
20,68,5024
20,69,5161
20,70,5300
20,71,5441
20,72,5584
20,73,5729
20,74,5876
20,75,6025
20,76,6176
20,77,6329
20,78,6484
20,79,6641
20,80,6800
20,81,6961
20,82,7124
20,83,7289
20,84,7456
20,85,7625
20,86,7796
20,87,7969
20,88,8144
